City,State_Abbr,Salary
Albert,OK,48017
Albion,OK,48854
Alderson,OK,48854
Alex,OK,50954
Aline,OK,53566
Allen,OK,53566
Altus,OK,48359
Altus Afb,OK,48359
Alva,OK,54347
Amber,OK,53061
Ames,OK,53566
Amorita,OK,54347
Anadarko,OK,48017
Antlers,OK,48854
Apache,OK,48188
Arapaho,OK,47846
Arcadia,OK,53839
Ardmore,OK,49816
Arkoma,OK,49367
Arnett,OK,47846
Asher,OK,53566
Atoka,OK,52870
Atwood,OK,53566
Avant,OK,54153
Balko,OK,51838
Barnsdall,OK,54085
Bartlesville,OK,54085
Battiest,OK,48854
Beaver,OK,51838
Beggs,OK,54085
Bennington,OK,56190
Bessie,OK,47846
Bethany,OK,54079
Bethel,OK,48854
Big Cabin,OK,54085
Billings,OK,53956
Binger,OK,50791
Bison,OK,53566
Bixby,OK,54393
Blackwell,OK,54347
Blair,OK,48359
Blanchard,OK,53600
Blanco,OK,48854
Blocker,OK,48854
Bluejacket,OK,52303
Boise City,OK,51838
Bokchito,OK,56190
Bokoshe,OK,48854
Boley,OK,54085
Boswell,OK,56190
Bowlegs,OK,53566
Boynton,OK,54085
Bradley,OK,50791
Braggs,OK,48854
Braman,OK,54347
Bristow,OK,54085
Broken Arrow,OK,54427
Broken Bow,OK,49933
Bromide,OK,53566
Buffalo,OK,51919
Bunch,OK,49225
Burbank,OK,54085
Burlington,OK,54347
Burneyville,OK,51615
Burns Flat,OK,47846
Butler,OK,47846
Byars,OK,53566
Cache,OK,48462
Caddo,OK,56190
Calera,OK,56190
Calumet,OK,53566
Calvin,OK,53825
Camargo,OK,47846
Cameron,OK,49094
Canadian,OK,51469
Caney,OK,54878
Canton,OK,53566
Canute,OK,47846
Cardin,OK,50521
Carmen,OK,53956
Carnegie,OK,48017
Carney,OK,53566
Carrier,OK,53566
Carter,OK,47846
Cartwright,OK,56190
Cashion,OK,53600
Castle,OK,54085
Catoosa,OK,54495
Cement,OK,48017
Centrahoma,OK,53566
Chandler,OK,53566
Chattanooga,OK,48188
Checotah,OK,54085
Chelsea,OK,54085
Cherokee,OK,54347
Chester,OK,53566
Cheyenne,OK,47846
Chickasha,OK,50791
Choctaw,OK,53908
Chouteau,OK,54085
Claremore,OK,54119
Clarita,OK,53566
Clayton,OK,48854
Cleo Springs,OK,53566
Cleveland,OK,54085
Clinton,OK,47846
Coalgate,OK,53566
Colbert,OK,56190
Colcord,OK,50521
Coleman,OK,54878
Collinsville,OK,54358
Colony,OK,48017
Comanche,OK,48847
Commerce,OK,50521
Concho,OK,53566
Connerville,OK,53566
Cookson,OK,48854
Copan,OK,54085
Cordell,OK,47846
Corn,OK,47931
Council Hill,OK,54085
Countyline,OK,48017
Covington,OK,53566
Coweta,OK,54153
Coyle,OK,53566
Crawford,OK,47846
Crescent,OK,53566
Cromwell,OK,53825
Crowder,OK,51469
Cushing,OK,54085
Custer City,OK,49809
Cyril,OK,48120
Dacoma,OK,53956
Daisy,OK,48854
Davenport,OK,53566
Davidson,OK,49009
Davis,OK,50791
Deer Creek,OK,54347
Delaware,OK,54085
Depew,OK,54085
Devol,OK,51768
Dewar,OK,54085
Dewey,OK,54085
Dibble,OK,53566
Dill City,OK,47846
Disney,OK,52303
Dougherty,OK,50791
Douglas,OK,53566
Dover,OK,53566
Drummond,OK,53566
Drumright,OK,54085
Duke,OK,48188
Duncan,OK,48017
Durant,OK,56190
Durham,OK,47846
Dustin,OK,54085
Eagletown,OK,48854
Eakly,OK,48017
Earlsboro,OK,53566
Edmond,OK,53908
El Reno,OK,53566
Eldorado,OK,47949
Elgin,OK,48428
Elk City,OK,47846
Elmer,OK,48325
Elmore City,OK,50791
Enid,OK,53566
Erick,OK,47846
Eucha,OK,50521
Eufaula,OK,51469
Fairfax,OK,54085
Fairland,OK,50521
Fairmont,OK,53566
Fairview,OK,53566
Fanshawe,OK,48854
Fargo,OK,47846
Faxon,OK,48393
Fay,OK,53566
Felt,OK,51838
Finley,OK,48854
Fittstown,OK,53566
Fitzhugh,OK,53566
Fletcher,OK,48291
Forgan,OK,51838
Fort Cobb,OK,48017
Fort Gibson,OK,51469
Fort Sill,OK,48530
Fort Supply,OK,51919
Fort Towson,OK,49933
Foss,OK,47846
Foster,OK,48017
Fox,OK,48017
Foyil,OK,54085
Francis,OK,53566
Frederick,OK,48433
Freedom,OK,53956
Gage,OK,47846
Gans,OK,49162
Garber,OK,53566
Garvin,OK,49933
Gate,OK,51343
Geary,OK,53566
Gene Autry,OK,51066
Geronimo,OK,48530
Glencoe,OK,54085
Glenpool,OK,54461
Golden,OK,49933
Goltry,OK,53566
Goodwell,OK,51838
Gore,OK,48854
Gotebo,OK,47918
Gould,OK,47846
Gowen,OK,48854
Gracemont,OK,49602
Graham,OK,48017
Grandfield,OK,49972
Granite,OK,47949
Grant,OK,53601
Greenfield,OK,53566
Grove,OK,50521
Guthrie,OK,53566
Guymon,OK,51838
Haileyville,OK,48854
Hallett,OK,54085
Hammon,OK,47846
Hanna,OK,54085
Hardesty,OK,51838
Harrah,OK,53771
Hartshorne,OK,48854
Haskell,OK,54085
Hastings,OK,49865
Haworth,OK,51011
Headrick,OK,48325
Healdton,OK,49816
Heavener,OK,48854
Helena,OK,53566
Hendrix,OK,56190
Hennepin,OK,48017
Hennessey,OK,53566
Henryetta,OK,54085
Hillsdale,OK,53956
Hinton,OK,53566
Hitchcock,OK,53566
Hitchita,OK,54085
Hobart,OK,47854
Hodgen,OK,48854
Holdenville,OK,53566
Hollis,OK,47846
Hollister,OK,48951
Hominy,OK,54085
Hooker,OK,51838
Hopeton,OK,53956
Howe,OK,48854
Hoyt,OK,48854
Hugo,OK,52018
Hulbert,OK,54085
Hunter,OK,53956
Hydro,OK,53566
Idabel,OK,49933
Indiahoma,OK,48188
Indianola,OK,54085
Inola,OK,54085
Isabella,OK,53566
Jay,OK,50521
Jenks,OK,54564
Jennings,OK,54085
Jet,OK,53956
Jones,OK,53942
Kansas,OK,50521
Kaw City,OK,54216
Kellyville,OK,54290
Kemp,OK,56190
Kenefic,OK,56190
Kenton,OK,52065
Keota,OK,48854
Ketchum,OK,52303
Keyes,OK,51838
Kiamichi Christian Mission,OK,48854
Kiefer,OK,54427
Kingfisher,OK,53566
Kingston,OK,56190
Kinta,OK,48854
Kiowa,OK,51469
Konawa,OK,53566
Krebs,OK,51469
Kremlin,OK,53566
Lahoma,OK,53566
Lamar,OK,54085
Lamont,OK,54347
Lane,OK,52870
Langley,OK,52303
Langston,OK,53566
Laverne,OK,51899
Lawton,OK,48530
Lebanon,OK,54305
Leedey,OK,47846
Leflore,OK,48854
Lehigh,OK,53566
Lenapah,OK,54085
Leon,OK,51615
Leonard,OK,54256
Lequire,OK,48854
Lexington,OK,53566
Lindsay,OK,51980
Loco,OK,48017
Locust Grove,OK,54085
Lone Grove,OK,49816
Lone Wolf,OK,47880
Longdale,OK,53566
Lookeba,OK,53566
Loveland,OK,49378
Loyal,OK,53566
Lucien,OK,53566
Luther,OK,53634
Macomb,OK,53566
Madill,OK,52734
Manchester,OK,54347
Mangum,OK,48051
Manitou,OK,48055
Mannford,OK,54324
Mannsville,OK,52347
Maramec,OK,54085
Marble City,OK,48854
Marietta,OK,54305
Marland,OK,54085
Marlow,OK,48017
Marshall,OK,53566
Martha,OK,48359
Maud,OK,53566
May,OK,50706
Maysville,OK,53566
Mcalester,OK,51469
Mccurtain,OK,48854
Mcloud,OK,53600
Mead,OK,56190
Medford,OK,54347
Medicine Park,OK,48530
Meeker,OK,53566
Meers,OK,48359
Meno,OK,53566
Meridian,OK,48449
Miami,OK,50521
Milburn,OK,52591
Milfay,OK,54085
Mill Creek,OK,50791
Millerton,OK,49933
Minco,OK,53566
Moffett,OK,49367
Monroe,OK,48854
Moodys,OK,50521
Mooreland,OK,50706
Morris,OK,54085
Morrison,OK,54085
Mounds,OK,54256
Mountain Park,OK,47975
Mountain View,OK,47963
Moyers,OK,48854
Muldrow,OK,49333
Mulhall,OK,53566
Muse,OK,48854
Muskogee,OK,54085
Mustang,OK,53976
Mutual,OK,50706
Nardin,OK,54347
Nash,OK,53956
Nashoba,OK,48854
Newalla,OK,53737
Newcastle,OK,53839
Newkirk,OK,54347
Nicoma Park,OK,54045
Ninnekah,OK,49866
Noble,OK,53600
Norman,OK,53737
North Miami,OK,50521
Nowata,OK,54085
Oakhurst,OK,54598
Oaks,OK,50521
Oakwood,OK,53566
Ochelata,OK,54085
Oilton,OK,54085
Okarche,OK,53566
Okay,OK,54085
Okeene,OK,53566
Okemah,OK,54085
Oklahoma City,OK,54079
Okmulgee,OK,54085
Oktaha,OK,54085
Olustee,OK,48359
Omega,OK,53566
Oologah,OK,54085
Orlando,OK,53566
Osage,OK,54085
Oscar,OK,51615
Overbrook,OK,49816
Owasso,OK,54495
Paden,OK,53825
Panama,OK,49025
Panola,OK,48854
Paoli,OK,53566
Park Hill,OK,48854
Pauls Valley,OK,53566
Pawhuska,OK,54085
Pawnee,OK,54085
Peggs,OK,52303
Perkins,OK,53566
Perry,OK,53566
Picher,OK,50521
Pickens,OK,48854
Piedmont,OK,53771
Pittsburg,OK,51469
Platter,OK,56190
Pocasset,OK,53302
Pocola,OK,49367
Ponca City,OK,54216
Pond Creek,OK,54347
Porter,OK,54085
Porum,OK,48854
Poteau,OK,48854
Prague,OK,53566
Preston,OK,54085
Proctor,OK,50151
Prue,OK,54393
Pryor,OK,54085
Purcell,OK,53566
Putnam,OK,47846
Quapaw,OK,50521
Quinton,OK,48854
Ralston,OK,54085
Ramona,OK,54085
Randlett,OK,51828
Ratliff City,OK,48017
Rattan,OK,48854
Ravia,OK,52347
Red Oak,OK,48854
Red Rock,OK,53825
Redbird,OK,54085
Rentiesville,OK,54085
Reydon,OK,47846
Ringling,OK,49816
Ringold,OK,48854
Ringwood,OK,53566
Ripley,OK,53825
Rocky,OK,47846
Roff,OK,53566
Roland,OK,49367
Roosevelt,OK,47968
Rose,OK,52303
Rosston,OK,51899
Rufe,OK,48854
Rush Springs,OK,48017
Ryan,OK,51256
S Coffeyville,OK,54085
Saint Louis,OK,53566
Salina,OK,54085
Sallisaw,OK,48923
Sand Springs,OK,54598
Sapulpa,OK,54495
Sasakwa,OK,53566
Savanna,OK,51469
Sawyer,OK,49933
Sayre,OK,47846
Schulter,OK,54085
Seiling,OK,53566
Seminole,OK,53566
Sentinel,OK,47846
Shady Point,OK,48957
Shamrock,OK,54085
Sharon,OK,50706
Shattuck,OK,47846
Shawnee,OK,53566
Shidler,OK,54085
Skiatook,OK,54461
Slick,OK,54085
Smithville,OK,48854
Snow,OK,48854
Snyder,OK,47996
Soper,OK,52018
Southard,OK,53566
Sparks,OK,53566
Spavinaw,OK,52303
Spencer,OK,54079
Spencerville,OK,48854
Sperry,OK,54598
Spiro,OK,49231
Springer,OK,49816
Sterling,OK,48325
Stidham,OK,54085
Stigler,OK,48854
Stillwater,OK,53566
Stilwell,OK,49711
Stonewall,OK,53566
Strang,OK,54085
Stratford,OK,53566
Stringtown,OK,52168
Stroud,OK,54085
Stuart,OK,53825
Sulphur,OK,53566
Sweetwater,OK,47846
Swink,OK,49933
Taft,OK,54085
Tahlequah,OK,49966
Talala,OK,54085
Talihina,OK,48854
Taloga,OK,50706
Tatums,OK,48017
Tecumseh,OK,53566
Temple,OK,49660
Terlton,OK,54085
Terral,OK,51615
Texhoma,OK,51838
Texola,OK,47846
Thackerville,OK,54305
Thomas,OK,53566
Tipton,OK,48188
Tishomingo,OK,52347
Tonkawa,OK,54347
Tryon,OK,53566
Tulsa,OK,54598
Tupelo,OK,53566
Turpin,OK,51838
Tuskahoma,OK,48854
Tussy,OK,48017
Tuttle,OK,53805
Twin Oaks,OK,50521
Tyrone,OK,51838
Union City,OK,53668
Valliant,OK,49933
Velma,OK,48017
Vera,OK,54222
Verden,OK,50131
Vian,OK,48854
Vici,OK,50706
Vinita,OK,54085
Vinson,OK,47846
Wagoner,OK,54085
Wainwright,OK,54085
Wakita,OK,54347
Walters,OK,48222
Wanette,OK,53566
Wann,OK,54085
Wapanucka,OK,53566
Wardville,OK,52168
Warner,OK,48854
Washington,OK,53566
Washita,OK,48017
Watonga,OK,53566
Watson,OK,48854
Watts,OK,50555
Waukomis,OK,53566
Waurika,OK,50056
Wayne,OK,53566
Waynoka,OK,53956
Weatherford,OK,49809
Webbers Falls,OK,48854
Welch,OK,54085
Weleetka,OK,54085
Welling,OK,49926
Wellston,OK,53566
Westville,OK,50157
Wetumka,OK,54085
Wewoka,OK,53566
Wheatland,OK,54079
Whitefield,OK,48854
Whitesboro,OK,48854
Wilburton,OK,48854
Willow,OK,47846
Wilson,OK,49816
Wister,OK,48854
Woodward,OK,50706
Wright City,OK,48854
Wyandotte,OK,50521
Wynnewood,OK,53566
Wynona,OK,54085
Yale,OK,54085
Yukon,OK,53942
Goose Creek,SC,53745
Abbeville,SC,54803
Adams Run,SC,53479
Aiken,SC,52579
Alcolu,SC,50994
Allendale,SC,52339
Anderson,SC,54619
Andrews,SC,51576
Arcadia,SC,52899
Awendaw,SC,53425
Aynor,SC,50709
Ballentine,SC,53560
Bamberg,SC,53161
Barnwell,SC,52339
Batesburg,SC,52869
Bath,SC,52738
Beaufort,SC,52909
Beech Island,SC,52738
Belton,SC,54267
Bennettsville,SC,50709
Bethera,SC,53425
Bethune,SC,50742
Bishopville,SC,50770
Blacksburg,SC,54823
Blackstock,SC,54919
Blackville,SC,52592
Blair,SC,54376
Blenheim,SC,50735
Bluffton,SC,53096
Blythewood,SC,53427
Boiling Springs,SC,52899
Bonneau,SC,52617
Bowling Green,SC,55911
Bowman,SC,50595
Bradley,SC,52339
Branchville,SC,51878
Brunson,SC,52624
Buffalo,SC,53767
Cades,SC,50652
Calhoun Falls,SC,53571
Camden,SC,51886
Cameron,SC,51792
Campobello,SC,52739
Canadys,SC,53425
Carlisle,SC,54252
Cassatt,SC,51357
Catawba,SC,56132
Cayce,SC,53560
Centenary,SC,50709
Central,SC,54772
Chapin,SC,53268
Chappells,SC,53201
Charleston,SC,53825
Charleston Afb,SC,53825
Cheraw,SC,50709
Chesnee,SC,52766
Chester,SC,55892
Chesterfield,SC,50709
Clarks Hill,SC,52605
Clearwater,SC,52738
Clemson,SC,54803
Cleveland,SC,55016
Clifton,SC,52899
Clinton,SC,53297
Clio,SC,50709
Clover,SC,55938
Columbia,SC,53560
Conestee,SC,55202
Converse,SC,52899
Conway,SC,50709
Coosawhatchie,SC,52909
Cope,SC,53161
Cordesville,SC,53479
Cordova,SC,52928
Cottageville,SC,53425
Coward,SC,50975
Cowpens,SC,52872
Crocketville,SC,52909
Cross,SC,52072
Cross Anchor,SC,53355
Cross Hill,SC,53546
Dale,SC,53068
Dalzell,SC,50861
Darlington,SC,51108
Daufuskie Island,SC,53176
Davis Station,SC,50754
Denmark,SC,53161
Dillon,SC,50709
Donalds,SC,54202
Dorchester,SC,53425
Drayton,SC,52899
Due West,SC,54515
Duncan,SC,52899
Early Branch,SC,52909
Easley,SC,55202
Eastover,SC,52030
Edgefield,SC,52419
Edgemoor,SC,56132
Edisto Island,SC,53425
Effingham,SC,51108
Ehrhardt,SC,52975
Elgin,SC,53347
Elko,SC,52436
Elliott,SC,50807
Elloree,SC,51355
Enoree,SC,52632
Estill,SC,52909
Eutawville,SC,51042
Fair Play,SC,54803
Fairfax,SC,52624
Fairforest,SC,52899
Fingerville,SC,52792
Florence,SC,51108
Folly Beach,SC,53825
Fork,SC,50709
Fort Lawn,SC,55946
Fort Mill,SC,56132
Fountain Inn,SC,55043
Furman,SC,52909
Gable,SC,50967
Gadsden,SC,53294
Gaffney,SC,52632
Galivants Ferry,SC,50709
Garnett,SC,52909
Gaston,SC,53453
Georgetown,SC,53425
Gifford,SC,52624
Gilbert,SC,53155
Glendale,SC,52899
Gloverville,SC,52738
Gramling,SC,52766
Graniteville,SC,52685
Gray Court,SC,53687
Great Falls,SC,55027
Greeleyville,SC,50618
Green Pond,SC,53425
Green Sea,SC,51162
Greenville,SC,55202
Greenwood,SC,54803
Greer,SC,55176
Gresham,SC,50704
Grover,SC,53425
Hamer,SC,50883
Hampton,SC,52909
Hanahan,SC,53825
Hardeeville,SC,53202
Harleyville,SC,52772
Hartsville,SC,50740
Heath Springs,SC,55317
Hemingway,SC,50694
Hickory Grove,SC,55002
Hilda,SC,52339
Hilton Head Island,SC,52962
Hodges,SC,54419
Holly Hill,SC,51538
Hollywood,SC,53691
Honea Path,SC,54189
Hopkins,SC,53453
Horatio,SC,50728
Huger,SC,53505
Inman,SC,52872
Irmo,SC,53533
Islandton,SC,53167
Isle Of Palms,SC,53771
Iva,SC,54803
Jackson,SC,52632
Jacksonboro,SC,53425
Jamestown,SC,53425
Jefferson,SC,54618
Jenkinsville,SC,53327
Joanna,SC,53139
Johns Island,SC,53825
Johnsonville,SC,50692
Johnston,SC,52461
Jonesville,SC,52686
Kershaw,SC,54876
Kinards,SC,52680
Kingstree,SC,50640
La France,SC,54743
Ladson,SC,53638
Ladys Island,SC,52978
Lake City,SC,50705
Lake View,SC,50796
Lamar,SC,50948
Lancaster,SC,55866
Lando,SC,56079
Landrum,SC,52632
Lane,SC,50616
Langley,SC,52738
Latta,SC,50762
Laurens,SC,53558
Leesville,SC,52922
Lexington,SC,53533
Liberty,SC,55016
Liberty Hill,SC,54488
Little Mountain,SC,53161
Little River,SC,51615
Little Rock,SC,50767
Lobeco,SC,52952
Lockhart,SC,54610
Lodge,SC,52975
Long Creek,SC,54803
Longs,SC,51615
Loris,SC,51162
Lowndesville,SC,54803
Lugoff,SC,52159
Luray,SC,52909
Lydia,SC,50948
Lyman,SC,52899
Lynchburg,SC,50834
Manning,SC,50914
Marietta,SC,55123
Marion,SC,50789
Martin,SC,52339
Mauldin,SC,55202
Mayesville,SC,50994
Mayo,SC,52846
Mc Bee,SC,50666
Mc Clellanville,SC,53425
Mc Coll,SC,50924
Mc Connells,SC,56079
Mc Cormick,SC,52339
Miley,SC,52891
Minturn,SC,50709
Modoc,SC,52446
Moncks Corner,SC,53425
Monetta,SC,52724
Montmorenci,SC,52472
Moore,SC,52899
Mount Carmel,SC,52339
Mount Croghan,SC,53781
Mount Pleasant,SC,53825
Mountain Rest,SC,54803
Mountville,SC,53486
Mullins,SC,50709
Murrells Inlet,SC,50709
Myrtle Beach,SC,51162
Neeses,SC,53115
Nesmith,SC,50676
New Ellenton,SC,52552
New Zion,SC,50834
Newberry,SC,53161
Newry,SC,54803
Nichols,SC,50709
Ninety Six,SC,52339
Norris,SC,54936
North,SC,53161
North Augusta,SC,52738
North Charleston,SC,53825
North Myrtle Beach,SC,51615
Norway,SC,53092
Okatie,SC,53069
Olanta,SC,50811
Olar,SC,52339
Orangeburg,SC,52391
Pacolet,SC,52846
Pacolet Mills,SC,52819
Pageland,SC,55618
Pamplico,SC,50868
Parksville,SC,52339
Patrick,SC,50703
Pauline,SC,52899
Pawleys Island,SC,52067
Peak,SC,53214
Pelion,SC,53321
Pelzer,SC,55070
Pendleton,SC,54803
Pickens,SC,55016
Piedmont,SC,55202
Pineland,SC,52909
Pineville,SC,51456
Pinewood,SC,50861
Pinopolis,SC,53056
Plum Branch,SC,52339
Pomaria,SC,53161
Port Royal,SC,52909
Prosperity,SC,53161
Rains,SC,50709
Ravenel,SC,53665
Reevesville,SC,53425
Reidville,SC,52899
Rembert,SC,51565
Richburg,SC,55999
Richland,SC,54803
Ridge Spring,SC,52668
Ridgeland,SC,52909
Ridgeville,SC,53425
Ridgeway,SC,53690
Rion,SC,53680
Rock Hill,SC,56132
Roebuck,SC,52899
Round O,SC,53425
Rowesville,SC,52427
Ruby,SC,50709
Ruffin,SC,53425
Russellville,SC,51808
Saint George,SC,53425
Saint Helena Island,SC,53038
Saint Matthews,SC,52042
Saint Stephen,SC,51727
Salem,SC,54803
Salley,SC,52826
Salters,SC,50631
Saluda,SC,52685
Sandy Springs,SC,54803
Santee,SC,50828
Sardinia,SC,50834
Scotia,SC,52909
Scranton,SC,50868
Seabrook,SC,52995
Sellers,SC,50868
Seneca,SC,54803
Sharon,SC,55919
Shaw A F B,SC,50914
Sheldon,SC,52909
Silverstreet,SC,53161
Simpsonville,SC,55149
Six Mile,SC,54772
Slater,SC,55016
Smoaks,SC,53425
Smyrna,SC,55672
Society Hill,SC,50782
Spartanburg,SC,52899
Springfield,SC,52808
Starr,SC,54803
Startex,SC,52899
State Park,SC,53560
Sullivans Island,SC,53825
Summerton,SC,50728
Summerville,SC,53585
Sumter,SC,50994
Sunset,SC,54300
Swansea,SC,53321
Sycamore,SC,52339
Tamassee,SC,54803
Tatum,SC,50781
Taylors,SC,55202
Tigerville,SC,55043
Tillman,SC,52909
Timmonsville,SC,51108
Townville,SC,54803
Travelers Rest,SC,55202
Trenton,SC,52446
Troy,SC,52339
Turbeville,SC,50887
Ulmer,SC,52339
Una,SC,52899
Union,SC,53932
Van Wyck,SC,56132
Vance,SC,50595
Varnville,SC,52909
Vaucluse,SC,52685
Wadmalaw Island,SC,53691
Wagener,SC,52843
Walhalla,SC,54803
Wallace,SC,50709
Walterboro,SC,53425
Ward,SC,52594
Ware Shoals,SC,54006
Warrenville,SC,52738
Waterloo,SC,53712
Wedgefield,SC,50834
Wellford,SC,52899
West Columbia,SC,53560
West Union,SC,54803
Westminster,SC,54803
Westville,SC,53373
White Rock,SC,53560
White Stone,SC,52899
Whitmire,SC,53332
Williams,SC,53425
Williamston,SC,55016
Williston,SC,52457
Windsor,SC,52486
Winnsboro,SC,53969
Woodruff,SC,52792
Yemassee,SC,52909
York,SC,56052
Jefferson,CO,57521
Agate,CO,56722
Aguilar,CO,52293
Akron,CO,54239
Alamosa,CO,52293
Allenspark,CO,58282
Alma,CO,57521
Almont,CO,56343
Amherst,CO,52808
Anton,CO,57101
Antonito,CO,53035
Arapahoe,CO,54318
Arboles,CO,53035
Arlington,CO,52293
Arriba,CO,56343
Arvada,CO,57672
Aspen,CO,57128
Atwood,CO,52808
Ault,CO,54926
Aurora,CO,57634
Austin,CO,57128
Avon,CO,57940
Avondale,CO,52749
Bailey,CO,57311
Basalt,CO,57521
Battlement Mesa,CO,57521
Bayfield,CO,53035
Bedrock,CO,51038
Bellvue,CO,55307
Bennett,CO,57101
Berthoud,CO,56490
Bethune,CO,55246
Beulah,CO,52293
Black Hawk,CO,58168
Blanca,CO,52293
Boncarbo,CO,52293
Bond,CO,57940
Boone,CO,52559
Boulder,CO,58510
Branson,CO,52293
Breckenridge,CO,57521
Briggsdale,CO,53084
Brighton,CO,57368
Broomfield,CO,57920
Brush,CO,54239
Buena Vista,CO,56343
Buffalo Creek,CO,57115
Burlington,CO,55246
Burns,CO,57940
Byers,CO,57101
Cahone,CO,52722
Calhan,CO,56343
Campo,CO,52065
Canon City,CO,54463
Capulin,CO,52664
Carbondale,CO,57521
Carr,CO,51393
Cascade,CO,56913
Castle Rock,CO,56828
Cedaredge,CO,57128
Center,CO,52293
Central City,CO,58130
Chama,CO,52293
Cheraw,CO,52293
Cheyenne Wells,CO,54318
Chimney Rock,CO,53035
Chromo,CO,53035
Cimarron,CO,54318
Clark,CO,51496
Clifton,CO,55606
Climax,CO,57521
Coal Creek,CO,53938
Coaldale,CO,54318
Coalmont,CO,54724
Collbran,CO,57521
Colorado City,CO,52293
Colorado Springs,CO,56913
Commerce City,CO,57672
Como,CO,57521
Conejos,CO,53035
Conifer,CO,57438
Cope,CO,56722
Cortez,CO,52722
Cory,CO,57128
Cotopaxi,CO,54318
Cowdrey,CO,51496
Craig,CO,51724
Crawford,CO,57128
Creede,CO,54318
Crested Butte,CO,57128
Crestone,CO,52293
Cripple Creek,CO,56533
Crook,CO,50880
Crowley,CO,52293
Dacono,CO,57673
De Beque,CO,57521
Deer Trail,CO,57101
Del Norte,CO,54318
Delta,CO,57128
Denver,CO,57672
Dillon,CO,57940
Dinosaur,CO,52192
Divide,CO,56533
Dolores,CO,52722
Dove Creek,CO,53001
Drake,CO,55079
Dumont,CO,57619
Dupont,CO,57672
Durango,CO,52722
Eads,CO,52293
Eagle,CO,57940
Eastlake,CO,57596
Eaton,CO,54365
Eckert,CO,57128
Eckley,CO,54239
Edwards,CO,57940
Egnar,CO,53023
Elbert,CO,56525
Eldorado Springs,CO,58510
Elizabeth,CO,56792
Empire,CO,57614
Englewood,CO,57672
Erie,CO,58358
Estes Park,CO,56338
Evans,CO,55858
Evergreen,CO,57291
Fairplay,CO,57128
Firestone,CO,56969
Flagler,CO,55246
Fleming,CO,52808
Florence,CO,54029
Florissant,CO,56343
Fort Collins,CO,55307
Fort Garland,CO,52293
Fort Lupton,CO,56987
Fort Lyon,CO,52293
Fort Morgan,CO,55919
Fountain,CO,56761
Fowler,CO,52293
Franktown,CO,56825
Fraser,CO,57766
Frederick,CO,58130
Frisco,CO,57940
Fruita,CO,54488
Galeton,CO,53910
Gardner,CO,52293
Gateway,CO,51038
Genoa,CO,56343
Georgetown,CO,57610
Gilcrest,CO,56329
Gill,CO,54534
Glade Park,CO,54488
Glen Haven,CO,54965
Glenwood Springs,CO,57940
Golden,CO,57634
Granada,CO,52293
Granby,CO,57940
Grand Junction,CO,55606
Grand Lake,CO,57171
Granite,CO,57128
Grant,CO,57401
Greeley,CO,55611
Green Mountain Falls,CO,56799
Grover,CO,50880
Guffey,CO,56343
Gunnison,CO,56343
Gypsum,CO,57940
Hamilton,CO,54724
Hartman,CO,52293
Hartsel,CO,56343
Hasty,CO,52293
Haswell,CO,52293
Haxtun,CO,52808
Hayden,CO,54724
Henderson,CO,57519
Hereford,CO,50880
Hesperus,CO,52722
Hillrose,CO,54239
Hillside,CO,54318
Hoehne,CO,52293
Holly,CO,52293
Holyoke,CO,52808
Homelake,CO,52293
Hooper,CO,52293
Hot Sulphur Springs,CO,57940
Hotchkiss,CO,57128
Howard,CO,56343
Hudson,CO,57009
Hugo,CO,56343
Hygiene,CO,58434
Idaho Springs,CO,57595
Idalia,CO,55246
Idledale,CO,57519
Ignacio,CO,53035
Iliff,CO,50880
Indian Hills,CO,57482
Jamestown,CO,58510
Jaroso,CO,53035
Joes,CO,56722
Johnstown,CO,56325
Julesburg,CO,50880
Karval,CO,54318
Keenesburg,CO,56999
Kersey,CO,55396
Kim,CO,52293
Kiowa,CO,56722
Kirk,CO,56722
Kit Carson,CO,54318
Kittredge,CO,57368
Kremmling,CO,57940
La Jara,CO,52664
La Junta,CO,52293
La Salle,CO,56052
La Veta,CO,52293
Lafayette,CO,58434
Lake City,CO,54318
Lake George,CO,56343
Lamar,CO,52293
Laporte,CO,55307
Larkspur,CO,56581
Las Animas,CO,52293
Lazear,CO,57128
Leadville,CO,57521
Lewis,CO,52722
Limon,CO,56343
Lindon,CO,57101
Littleton,CO,57634
Livermore,CO,55193
Log Lane Village,CO,55919
Loma,CO,51038
Lone Tree,CO,57634
Longmont,CO,58358
Louisville,CO,58510
Louviers,CO,57330
Loveland,CO,55231
Lucerne,CO,54673
Lyons,CO,58396
Mack,CO,51038
Manassa,CO,52664
Mancos,CO,52722
Manitou Springs,CO,56913
Manzanola,CO,52293
Marvel,CO,52722
Masonville,CO,55307
Matheson,CO,56343
Maybell,CO,51724
Mc Clave,CO,52293
Mc Coy,CO,57940
Mead,CO,56665
Meeker,CO,57940
Meredith,CO,57521
Merino,CO,52808
Mesa,CO,57521
Mesa Verde National Park,CO,52722
Milliken,CO,56305
Minturn,CO,57940
Model,CO,52293
Moffat,CO,52293
Molina,CO,57521
Monarch,CO,56343
Monte Vista,CO,52293
Montrose,CO,55919
Monument,CO,56647
Morrison,CO,57596
Mosca,CO,52293
Nathrop,CO,56343
Naturita,CO,54625
Nederland,CO,58434
New Castle,CO,57940
New Raymer,CO,52808
Niwot,CO,58510
Norwood,CO,55343
Nucla,CO,54943
Nunn,CO,54965
